상세링크,이름,공고번호,해시태그,현 상황,임보종류,구조 지역,성별,중성화 여부,출생시기,몸무게,SNS,임보조건_지역,임보조건_임보 기간,임보조건_픽업,임보조건_기타 조건,이런_집도_가능해요,건강정보_접종 현황,건강정보_검사 현황,건강정보_병력 사항,건강정보_기타 사항,참고용정보_배변,참고용정보_산책,참고용정보_짖음,참고용정보_분리불안,참고용정보_털빠짐,참고용정보_스킨십,참고용정보_대인,참고용정보_대견,참고용정보_외동,참고용정보_대묘,책임자_제공_사항
https://www.pimfyvirus.com/search/01_v/791/,미영이,공고번호 : 2024-01-677,"# 사람좋아, # 친구좋아, # 똑똑이, # 산책최고, # 얼굴천재",임보가능,단기임보,경기광주 탄벌동 일대,여,중성화 전,2023년 추정,12kg,,"서울,경기,충청도",6 개월 이상,지원 가능,"✔️가족구성원 동의필수,✔️전원주택이나 옥상있는집 선호.✔️1회이상 산책필수 ✔️임보(입양)시 2주동안은 산책❌️ 그이후 이중목줄.하네스 착용해야 함 보호소 운동장에서만 산책 경험있어 소리에 놀라 도망갈수 있어요.  ✔️밭지킴이나 닭장지킴이로는 보내지 않아요. ✔️임보(입양)후 소통하며 입양을 위해 홍보 같이 해주실분✔️배변교욱. 산책교육.캔넬교욱 필요해요","원룸, 1인 가구, 동거 커플","2024년 종합백신 완료
2024년 광견변 접종 완료",,심장사상충 양성,"심장사상충 치료는 단체지원(협력병원)
매월 내외부구충실시",,4,,,3,5,5,3,4,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/790/,실버,공고번호 : 2024-01-676,"# 애교쟁이, # 사람좋아, # 친구좋아, # 호기심천국, # 꾸러기",임보중,일반임보,충남 천안시 동남구 북면,남,중성화 완,2022년 추정,3kg,링크 바로가기,전국,1 개월,지원 가능,잘 보살펴주실분 계시면 좋겠습니다.,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정","8월 16일 브라벡토, 기본검진 완료",마취전 검진 완료,브라벡토 급여완료(12시간이내 몸에 기생하는 진드기 모두 사멸함),무척 애교쟁이예요. 배변훈련되어있어요! 분리불안이 다소 있습니다.,5,5,4,4,1,5,5,5,5,5,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/788/,정현,공고번호 : 2024-01-674,"# 친구좋아, # 소심소심, # 조용조용, # 순둥이",임보중,일반임보,경기도 파주시,여,중성화 완,2020년 추정,7kg,링크 바로가기,"서울,경기",3 개월,지원 가능,"이중리쉬 필수, 매달 내외부 기생충 예방 필수, 안전문 설치, 울타리 있는 곳 외에는 오프리쉬 불가, 가족 동의, 임보일기 작성 필수, 실내생활 필수","원룸, 1인 가구, 반려동물 무경험자","2023.7.5 종합 켄넬 접종, 2023.9.11 광견 인플 코로나 접종, 1년마다 추가 접종 진행","2023.7.7 심장사상충 양성, 2023.9.11 지알디아이키트 양성",2023.7.27 심장사상충 치료 실시,4살 추정,3,1,1,1,2,3,3,4,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/787/,호천이,공고번호 : 2024-01-673,"# 호기심천국, # 꾸러기, # 똑똑이, # 먹는거최고, # 장난감최고",임보가능,긴급임보,경남 밀양,여,중성화 전,2024년 추정,8kg,링크 바로가기,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",,"2024.7 전염병, 사상충 음성",,,,1,1,,,2,2,4,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/786/,야니,공고번호 : 2024-01-672,"# 친구좋아, # 소심소심, # 시크도도, # 호기심천국, # 산책최고",임보가능,긴급임보,경남 밀양,남,중성화 전,2024년 추정,5kg,링크 바로가기,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",,"2024.7 전염병,사상충 음성",,,3,,1,,,2,2,5,5,1,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/781/,짜장이,공고번호 : 2024-01-667,"# 친구좋아, # 소심소심, # 호기심천국, # 꾸러기, # 먹는거최고",임보가능,긴급임보,전남함평군보호소,남,중성화 완,2023년 01월,17kg,,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",종합 코로나 광견병접종,사상충 음성,,,1,1,1,1,5,1,1,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/780/,밤비,공고번호 : 2024-01-666,"# 소심소심, # 조용조용, # 똑똑이, # 순둥이, # 얼굴천재",임보가능,긴급임보,경남 밀양,남,중성화 전,2020년 추정,9kg,링크 바로가기,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",사상충 치료후 접종예정,2024.6월 홍역양성으로 입원치료후 완치판정,2024 6월 사상충 양성으로 치료 예정,,,1,1,1,,2,2,4,,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/778/,다래,공고번호 : 2024-01-664,"# 친구좋아, # 소심소심, # 호기심천국, # 꾸러기, # 먹는거최고",임보가능,긴급임보,전남 함평군,남,중성화 완,2024년 추정,10kg,,전국,3 개월 이상,지원 가능,배변훈련.산책훈련 사회화훈련시켜줄수있는분,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",종합코로나 일차접종함,,,,1,1,1,1,5,2,3,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/775/,마일로,공고번호 : 2024-01-661,"# 애교쟁이, # 사람좋아, # 꾸러기, # 똑똑이, # 먹는거최고",임보중,긴급임보,경기도 화성시 남양보호소,남,중성화 완,2022년 추정,5kg,,전국,3 개월 이상,지원 가능,배변훈련 가능한분,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,전염병. 4dx검진,,,5,5,2,1,5,5,5,3,1,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/774/,라라,공고번호 : 2024-01-660,"# 소심소심, # 조용조용, # 시크도도, # 순둥이, # 먹는거최고",임보중,긴급임보,화성시남양동물보호소,여,중성화 완,2020년 추정,6kg,,전국,3 개월 이상,지원 가능,배변훈련. 산책훈련. 사회화훈련.가능한분,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",종합 코로나. 캔넬코프.접종완료,전염병검진.4dx.검진,,,,,1,1,3,3,3,3,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/771/,꼬미,공고번호 : 2024-01-658,"# 소심소심, # 조용조용, # 순둥이",임보중,일반임보,인천,여,중성화 전,2020년 추정,4kg,링크 바로가기,전국,3 개월,방문 필수,,"원룸, 반려동물 무경험자, 동거 커플, 영유아 가정",,2024.07 구조 당시 심장사상충 음성,,,4,1,1,3,1,5,5,4,3,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/763/,어독스 해솔,공고번호 : 2024-01-652,"# 애교쟁이, # 사람좋아, # 조용조용, # 순둥이, # 산책최고",임보중,일반임보,서울시 동대문구 청량사,남,중성화 완,2014년 07월,6kg,링크 바로가기,"서울,경기,강원도,충청도,전라도,경상도",3 개월 이상,지원 가능,"화상인터뷰 참여 필수이며 가족 구성원 모두 확실한 동의 필요, 자녀가 있을 경우 만 10세 이상부터 가능합니다.","원룸, 1인 가구, 반려동물 무경험자, 동거 커플",컨디션 회복을 위해 접종 시기를 기다리고 있어요.,"- 백내장은 아니며 눈 핵경화가 심함(자외선 많이 안 보는게 좋음)
- 퇴행성으로 척추뼈가 붙어서 허리가 휘었음(개선, 수술 불가)
- 현재 건강상태에 비해 기력이 아주 좋지만, 기대수명이 1~2년","사상충 음성, 중성화 완료 현재 간이 거의 회복 불가 수준",간 보호제랑 처방식 먹으면서 관리가 필요해요.,5,5,4,3,3,4,5,5,4,3,"기초 병원비(중성화/전염병 검사/기본 접종 등), 일반 병원비(임보 중 발생하게 된 가벼운 질환 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/753/,치즈,공고번호 : 2024-01-644,"# 애교쟁이, # 사람좋아, # 친구좋아, # 호기심천국, # 먹는거최고",임보가능,입양전제,전남 함평유기견보호소,남,중성화 완,2023년 08월,10kg,링크 바로가기,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,4dx.전염병검진 함,,,5,5,1,1,3,5,5,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/752/,대박,공고번호 : 2024-01-643,"# 사람좋아, # 친구좋아, # 호기심천국, # 먹는거최고, # 에너자이저",임보가능,긴급임보,전북 전주,남,중성화 완,2021년 추정,18kg,링크 바로가기,전국,3 개월,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",6차 접종 완료,심장사상충 등 검사완료,,,3,3,4,2,5,5,5,5,3,2,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/751/,봉봉,공고번호 : 2024-01-642,"# 친구좋아, # 조용조용, # 순둥이, # 얼굴천재",임보가능,입양전제,인천시보호소,남,중성화 완,2020년 추정,8kg,링크 바로가기,전국,3 개월,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정","2024.7 종합, 인플, 켄넬, 코로나, 광견 접종완료",2024.7 4dx 음성,,알러지 있어서 간식금지,,5,,1,,4,3,,3,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/746/,콜리,공고번호 : 2024-01-637,"# 애교쟁이, # 사람좋아, # 친구좋아, # 호기심천국, # 꾸러기",임보가능,일반임보,전남 함평유기견보호소,남,중성화 완,2023년 추정,7kg,,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,4dx.전염병검진완료,,,1,5,1,1,2,5,5,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/745/,루나,공고번호 : 2024-01-636,"# 애교쟁이, # 사람좋아, # 친구좋아, # 소심소심, # 조용조용",임보가능,긴급임보,충북단양보호소,여,중성화 완,2024년 추정,4kg,,전국,3 개월 이상,지원 가능,입양가기전이니 배변.산책.사회화훈련시켜줄수있는분.,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,4dx.전염병검진함,,,1,1,,,2,3,3,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/744/,루비,공고번호 : 2024-01-635,"# 애교쟁이, # 사람좋아, # 친구좋아, # 소심소심, # 호기심천국",임보가능,긴급임보,충북단앙유기견보호소,여,중성화 완,2024년 추정,7kg,,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,4dx.전염병검진완료,,,1,1,,,3,5,5,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/743/,지나,공고번호 : 2024-01-634,"# 애교쟁이, # 사람좋아, # 친구좋아, # 소심소심, # 꾸러기",임보가능,일반임보,충북단양보호소,여,중성화 완,2024년 추정,6kg,,전국,3 개월 이상,지원 가능,배변훈련. 산책훈련 사회화훈련시켜줄수있는분,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,4dx.전염병검진완료.,,,1,3,,,3,5,5,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/742/,행동이,공고번호 : 2024-01-633,"# 소심소심, # 순둥이",임보가능,일반임보,경기도 광주,남,중성화 완,2023년 10월,21kg,링크 바로가기,"서울,경기,강원도,충청도",3 개월,지원 가능,어린이집 불가. 조심성이 많은 아이라 개를 잘 아시면 좋겠습니다.,"원룸, 1인 가구, 동거 커플",24.07 1차 예방 접종. 광견병 접종,24.07 구조 후 파보. 코로나. 심장사상충 검사 완료. 모두 음성,,,,,,,,,,,,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/741/,루나,공고번호 : 2024-01-632,"# 애교쟁이, # 사람좋아, # 친구좋아, # 소심소심, # 호기심천국",임보중,입양전제,충북단양보호소,여,중성화 완,2024년 추정,7kg,,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,4dx.전염병검진완료,,,1,1,1,,3,5,5,,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/733/,찰리,공고번호 : 2024-01-624,"# 애교쟁이, # 사람좋아, # 친구좋아, # 조용조용, # 순둥이",임보가능,일반임보,경남밀양 방치,남,중성화 완,2022년 07월,38kg,,전국,6 개월 이상,지원 가능,"동거커플불가, 1인남성거주자불가, 오프리쉬절대안됨, 가족동의필수, 실내생활필수, 매달내외부구충제필수, 산책필수",,접종 모두 완료,검사 모두 완료 - 음성,없음,아주 건강합니다!,,5,1,,5,5,5,5,,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/732/,진돌,공고번호 : 2024-01-623,"# 사람좋아, # 친구좋아, # 순둥이, # 먹는거최고, # 산책최고",임보가능,일반임보,경남진주 방치,남,중성화 완,2022년 07월,38kg,,전국,6 개월 이상,지원 가능,"동거커플불가, 1인남성거주자불가, 오프리쉬절대안됨, 가족동의필수, 실내생활필수, 매달내외부구충제필수, 산책필수",,"질병 : 특이사항 없음
백신 : 모두 접종 완료","구조당시 검사완료 - 음성
아케데미 입소시 검사완료 - 음성",없음,,,5,1,1,5,5,5,5,,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
